ticker,date,Free Cash Flow,Repurchase Of Capital Stock,Repayment Of Debt,Issuance Of Debt,Capital Expenditure,Income Tax Paid Supplemental Data,End Cash Position,Beginning Cash Position,Changes In Cash,Financing Cash Flow,Cash Flow From Continuing Financing Activities,Net Other Financing Charges,Cash Dividends Paid,Common Stock Dividend Paid,Net Common Stock Issuance,Common Stock Payments,Net Issuance Payments Of Debt,Net Short Term Debt Issuance,Short Term Debt Payments,Net Long Term Debt Issuance,Long Term Debt Payments,Long Term Debt Issuance,Investing Cash Flow,Cash Flow From Continuing Investing Activities,Net Other Investing Changes,Net Investment Purchase And Sale,Sale Of Investment,Purchase Of Investment,Net PPE Purchase And Sale,Purchase Of PPE,Operating Cash Flow,Cash Flow From Continuing Operating Activities,Change In Working Capital,Change In Other Current Liabilities,Change In Other Current Assets,Change In Payables And Accrued Expense,Change In Payable,Change In Account Payable,Change In Inventory,Change In Receivables,Changes In Account Receivables,Other Non Cash Items,Stock Based Compensation,Depreciation Amortization Depletion,Depreciation And Amortization,Net Income From Continuing Operations,Interest Paid Supplemental Data,Effect Of Exchange Rate Changes,Preferred Stock Dividend Paid,Net Business Purchase And Sale,Sale Of Business,Sale Of PPE,Change In Other Working Capital,Unrealized Gain Loss On Investment Securities,Asset Impairment Charge,Operating Gains Losses,Gain Loss On Investment Securities,Short Term Debt Issuance,Purchase Of Business,Change In Accrued Expense,Deferred Tax,Deferred Income Tax,Issuance Of Capital Stock,Common Stock Issuance,Capital Expenditure Reported,Amortization Cash Flow,Amortization Of Intangibles,Depreciation,Gain Loss On Sale Of Business,Net Preferred Stock Issuance,Preferred Stock Payments,Preferred Stock Issuance,Earnings Losses From Equity Investments,Proceeds From Stock Option Exercised,Dividends Received Cfi,Amortization Of Securities,Net Foreign Currency Exchange Gain Loss,Change In Prepaid Assets,Cash From Discontinued Operating Activities,Dividend Received Cfo,Change In Tax Payable,Change In Income Tax Payable,Depletion,Excess Tax Benefit From Stock Based Compensation,Provisionand Write Offof Assets,Cash From Discontinued Financing Activities,Cash From Discontinued Investing Activities,Taxes Refund Paid,Other Cash Adjustment Outside Changein Cash,Net Intangibles Purchase And Sale,Purchase Of Intangibles,Pension And Employee Benefit Expense,Cash Flow From Discontinued Operation,Interest Received Cfo,Interest Paid Cfo,Change In Interest Payable,Gain Loss On Sale Of PPE
COF,2024-12-31,2092000000.0,-161000000.0,-3873000000.0,835000000.0,-356000000.0,542000000.0,43671000000.0,49719000000.0,-6048000000.0,5753000000.0,5753000000.0,,-289000000.0,-232000000.0,-89000000.0,-161000000.0,-3038000000.0,,,-3038000000.0,-3873000000.0,835000000.0,-14249000000.0,-14249000000.0,-861000000.0,-2389000000.0,3117000000.0,-5506000000.0,-356000000.0,-356000000.0,2448000000.0,2452000000.0,-1820000000.0,-487000000.0,-1339000000.0,-39000000.0,-39000000.0,-39000000.0,,45000000.0,45000000.0,-74000000.0,144000000.0,814000000.0,814000000.0,1096000000.0,3370000000.0,,-57000000.0,0.0,,,,,,2000000.0,0.0,,,,-352000000.0,-352000000.0,72000000.0,72000000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
COF,2024-09-30,6146000000.0,-161000000.0,-2643000000.0,2814000000.0,-312000000.0,337000000.0,49719000000.0,47829000000.0,1890000000.0,1736000000.0,1736000000.0,,-290000000.0,-233000000.0,-85000000.0,-161000000.0,171000000.0,,,171000000.0,-2643000000.0,2814000000.0,-6304000000.0,-6304000000.0,-256000000.0,-1258000000.0,3560000000.0,-4818000000.0,-312000000.0,-356000000.0,6458000000.0,6458000000.0,1018000000.0,-293000000.0,1357000000.0,37000000.0,37000000.0,37000000.0,,-83000000.0,-83000000.0,361000000.0,127000000.0,806000000.0,806000000.0,1777000000.0,3346000000.0,,-57000000.0,0.0,,,,,,35000000.0,0.0,,,,-148000000.0,-148000000.0,76000000.0,76000000.0,,,,,,,,,,3000000.0,,,,,,,,,,,,,,,,,,,,,,,
COF,2024-06-30,5954000000.0,-163000000.0,-2606000000.0,149000000.0,-289000000.0,179000000.0,47829000000.0,51502000000.0,-3673000000.0,-2384000000.0,-2384000000.0,,-289000000.0,-232000000.0,-68000000.0,-163000000.0,-2457000000.0,,,-2457000000.0,-2606000000.0,149000000.0,-7532000000.0,-7532000000.0,-194000000.0,-1177000000.0,2950000000.0,-4127000000.0,-289000000.0,-356000000.0,6243000000.0,6243000000.0,480000000.0,328000000.0,226000000.0,-94000000.0,-94000000.0,-94000000.0,,20000000.0,20000000.0,796000000.0,105000000.0,811000000.0,811000000.0,597000000.0,3377000000.0,,-57000000.0,0.0,,,,,,14000000.0,0.0,,0.0,,-469000000.0,-469000000.0,95000000.0,95000000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
COF,2024-03-31,5954000000.0,-163000000.0,-2606000000.0,149000000.0,-289000000.0,179000000.0,47829000000.0,51502000000.0,-3673000000.0,-2384000000.0,-2384000000.0,,-289000000.0,-232000000.0,-68000000.0,-163000000.0,-2457000000.0,,,-2457000000.0,-2606000000.0,149000000.0,-7532000000.0,-7532000000.0,-194000000.0,-1177000000.0,2950000000.0,-4127000000.0,-289000000.0,-356000000.0,6243000000.0,6243000000.0,480000000.0,328000000.0,226000000.0,-94000000.0,-94000000.0,-94000000.0,,20000000.0,20000000.0,796000000.0,105000000.0,811000000.0,811000000.0,597000000.0,3377000000.0,,-57000000.0,0.0,,,,,,14000000.0,0.0,,0.0,,-469000000.0,-469000000.0,95000000.0,95000000.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
COF,2023-12-31,5954000000.0,-163000000.0,-2606000000.0,149000000.0,-289000000.0,179000000.0,47829000000.0,51502000000.0,-3673000000.0,-2384000000.0,-2384000000.0,,-289000000.0,-232000000.0,-68000000.0,-163000000.0,-2457000000.0,,,-2457000000.0,-2606000000.0,149000000.0,-7532000000.0,-7532000000.0,-194000000.0,-1177000000.0,2950000000.0,-4127000000.0,-289000000.0,-261000000.0,6243000000.0,6243000000.0,480000000.0,328000000.0,226000000.0,-94000000.0,-94000000.0,-94000000.0,,20000000.0,20000000.0,796000000.0,105000000.0,811000000.0,811000000.0,597000000.0,3377000000.0,,-57000000.0,0.0,,,,,,14000000.0,34000000.0,,0.0,,-469000000.0,-469000000.0,95000000.0,95000000.0,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,
CVX,2025-06-30,4864000000.0,-2598000000.0,-4761000000.0,4462000000.0,-3712000000.0,1584000000.0,5375000000.0,6166000000.0,-841000000.0,-5985000000.0,-5985000000.0,-165000000.0,-2934000000.0,-2934000000.0,-2598000000.0,-2598000000.0,-299000000.0,2291000000.0,-2171000000.0,-2590000000.0,-2590000000.0,0.0,-3432000000.0,-3432000000.0,229000000.0,0.0,9000000.0,-9000000.0,,,8576000000.0,8576000000.0,253000000.0,,,-3011000000.0,-3011000000.0,-2655000000.0,354000000.0,1982000000.0,1952000000.0,122000000.0,,4409000000.0,4344000000.0,2515000000.0,286000000.0,50000000.0,,51000000.0,51000000.0,,-55000000.0,,,-196000000.0,,4462000000.0,0.0,,29000000.0,29000000.0,,,-3712000000.0,,,4344000000.0,,,,,-536000000.0,11000000.0,,,340000000.0,983000000.0,,1444000000.0,-356000000.0,-356000000.0,65000000.0,,,,,,,,,,,,,,
CVX,2025-03-31,1262000000.0,-3917000000.0,-2778000000.0,7808000000.0,-3927000000.0,2552000000.0,6166000000.0,8262000000.0,-2093000000.0,-1664000000.0,-1664000000.0,-11000000.0,-2984000000.0,-2984000000.0,-3917000000.0,-3917000000.0,5030000000.0,-400000000.0,-2717000000.0,5430000000.0,-61000000.0,5491000000.0,-5618000000.0,-5618000000.0,527000000.0,0.0,0.0,0.0,,,5189000000.0,5189000000.0,-2620000000.0,,,-2575000000.0,-2575000000.0,-1307000000.0,-201000000.0,1097000000.0,1137000000.0,-816000000.0,,4235000000.0,4123000000.0,3512000000.0,124000000.0,-3000000.0,,-2218000000.0,7000000.0,,-172000000.0,,,-690000000.0,,2317000000.0,-2225000000.0,,480000000.0,480000000.0,,,-3927000000.0,,,4123000000.0,,,,,-820000000.0,218000000.0,,,130000000.0,-769000000.0,,1088000000.0,-1268000000.0,-1268000000.0,112000000.0,,,,,,,,,,,,,,
CVX,2024-12-31,4357000000.0,-4500000000.0,-1556000000.0,168000000.0,-4338000000.0,1872000000.0,8262000000.0,5764000000.0,2583000000.0,-8782000000.0,-8782000000.0,-143000000.0,-2887000000.0,-2887000000.0,-4500000000.0,-4500000000.0,-1388000000.0,-747000000.0,-840000000.0,-641000000.0,-716000000.0,75000000.0,2670000000.0,2670000000.0,6936000000.0,0.0,2000000.0,-2000000.0,,,8695000000.0,8695000000.0,2983000000.0,,,4174000000.0,4174000000.0,2690000000.0,539000000.0,-1158000000.0,-1218000000.0,-1219000000.0,,4091000000.0,3887000000.0,3259000000.0,261000000.0,-85000000.0,,72000000.0,72000000.0,,-460000000.0,,,-1421000000.0,,93000000.0,-2225000000.0,,-305000000.0,-305000000.0,,,-4338000000.0,,,3887000000.0,,,,,-688000000.0,136000000.0,,,-733000000.0,-112000000.0,,807000000.0,1484000000.0,1484000000.0,204000000.0,,,,,,,,,,,,,,
CVX,2024-09-30,5619000000.0,-4750000000.0,-12000000.0,2596000000.0,-4055000000.0,1848000000.0,5764000000.0,4965000000.0,716000000.0,-5262000000.0,-5262000000.0,-199000000.0,-2933000000.0,-2933000000.0,-4750000000.0,-4750000000.0,2584000000.0,2496000000.0,0.0,88000000.0,-12000000.0,100000000.0,-3696000000.0,-3696000000.0,355000000.0,-4000000.0,0.0,-4000000.0,,,9674000000.0,9674000000.0,1232000000.0,,,-615000000.0,-615000000.0,-540000000.0,752000000.0,1249000000.0,1214000000.0,-1022000000.0,,4230000000.0,4214000000.0,4496000000.0,88000000.0,83000000.0,,8000000.0,8000000.0,,-206000000.0,,,-1069000000.0,,2496000000.0,-2225000000.0,,403000000.0,403000000.0,,,-4055000000.0,,,4214000000.0,,,,,-1261000000.0,36000000.0,,,192000000.0,52000000.0,,1404000000.0,-75000000.0,-75000000.0,16000000.0,,,,,,,,,,,,,,
CVX,2024-06-30,2329000000.0,-3001000000.0,-38000000.0,1383000000.0,-3966000000.0,3310000000.0,4965000000.0,7212000000.0,-2224000000.0,-4565000000.0,-4565000000.0,-2000000.0,-2978000000.0,-2978000000.0,-3001000000.0,-3001000000.0,1345000000.0,1283000000.0,0.0,62000000.0,-38000000.0,100000000.0,-3954000000.0,-3954000000.0,-51000000.0,0.0,0.0,0.0,,,6295000000.0,6295000000.0,-2698000000.0,,,-1363000000.0,-1363000000.0,-119000000.0,-535000000.0,-330000000.0,-322000000.0,-276000000.0,,4185000000.0,4004000000.0,4443000000.0,182000000.0,-23000000.0,,63000000.0,63000000.0,,-259000000.0,,,-1096000000.0,,1283000000.0,0.0,,454000000.0,454000000.0,,,-3966000000.0,,,4004000000.0,,,,,-1206000000.0,71000000.0,,,110000000.0,-211000000.0,,1283000000.0,-1244000000.0,-1244000000.0,181000000.0,,,,,,,,,,,,,,
CVX,2024-03-31,2329000000.0,-3001000000.0,-38000000.0,1383000000.0,-3966000000.0,3310000000.0,4965000000.0,7212000000.0,-2224000000.0,-4565000000.0,-4565000000.0,-2000000.0,-2978000000.0,-2978000000.0,-3001000000.0,-3001000000.0,1345000000.0,1283000000.0,0.0,62000000.0,-38000000.0,100000000.0,-3954000000.0,-3954000000.0,-51000000.0,0.0,0.0,0.0,,,6295000000.0,6295000000.0,-2698000000.0,,,-1363000000.0,-1363000000.0,-119000000.0,-535000000.0,-330000000.0,-322000000.0,-276000000.0,,4185000000.0,4004000000.0,4443000000.0,182000000.0,-23000000.0,,63000000.0,63000000.0,,-259000000.0,,,-1096000000.0,,1283000000.0,0.0,,454000000.0,454000000.0,,,-3966000000.0,,,4004000000.0,,,,,-1206000000.0,71000000.0,,,110000000.0,-211000000.0,,1283000000.0,-1244000000.0,-1244000000.0,181000000.0,,,,,,,,,,,,,,
DPZ,2025-06-30,167298000.0,-153041000.0,-1215000.0,,-20486000.0,,584615000.0,573934000.0,9129000.0,-209420000.0,-209420000.0,-314000.0,-59640000.0,-59640000.0,-153041000.0,-153041000.0,-1215000.0,,,-1215000.0,-1215000.0,,30765000.0,30765000.0,7166000.0,,,,,,187784000.0,187784000.0,12852000.0,,,,,,,,,-2674000.0,10975000.0,20351000.0,20351000.0,131091000.0,,1552000.0,,,,,12852000.0,15974000.0,,346000.0,,,,,-410000.0,-410000.0,,,-20486000.0,,,,,,,,,4790000.0,,,,,,,,,,-774000.0,53000.0,,,,,,,,,,,,
DPZ,2025-03-31,164331000.0,-50000000.0,-646000.0,,-14745000.0,,573934000.0,462424000.0,111214000.0,-51892000.0,-51892000.0,-8158000.0,-617000.0,-617000.0,-50000000.0,-50000000.0,-646000.0,,,-646000.0,-646000.0,,-15970000.0,-15970000.0,-1225000.0,,,,,,179076000.0,179076000.0,25149000.0,,,,,,,,,1210000.0,10381000.0,20362000.0,20362000.0,149651000.0,,296000.0,,,,,25149000.0,-24027000.0,,266000.0,,,,,-2290000.0,-2290000.0,,,-14745000.0,,,,,,,,,7529000.0,,,,,,,,,,-1569000.0,-57000.0,,,,,,,,,,,,
DPZ,2024-12-31,135934000.0,-114558000.0,-1700000.0,,-42084000.0,,462424000.0,464530000.0,-541000.0,-219225000.0,-219225000.0,-392000.0,-103930000.0,-103930000.0,-114558000.0,-114558000.0,-1700000.0,,,-1700000.0,-1700000.0,,40666000.0,40666000.0,-168000.0,,,,,,178018000.0,178018000.0,-27060000.0,,,,,,,,,1613000.0,11714000.0,26758000.0,26758000.0,169444000.0,,-1565000.0,,,,,3860000.0,-3193000.0,,1026000.0,,,,,-1593000.0,-1593000.0,,,-42084000.0,,,,,,,,,1355000.0,,,,,,,,,,-632000.0,-59000.0,,,,,,,,,,,,
DPZ,2024-09-30,145611000.0,-189999000.0,-1183000.0,,-27118000.0,,464530000.0,560676000.0,-96547000.0,-242341000.0,-242341000.0,-1446000.0,-52915000.0,-52915000.0,-189999000.0,-189999000.0,-1183000.0,,,-1183000.0,-1183000.0,,-26935000.0,-26935000.0,183000.0,,,,,,172729000.0,172729000.0,22830000.0,,,,,,,,,1210000.0,9517000.0,20756000.0,20756000.0,146924000.0,,401000.0,,,,,22830000.0,-26172000.0,,174000.0,,,,,-1278000.0,-1278000.0,,,-27118000.0,,,,,,,,,3202000.0,,,,,,,,,,-1371000.0,139000.0,,,,,,,,,,,,
DPZ,2024-06-30,127184000.0,0.0,-1239000.0,,-23502000.0,,560676000.0,469645000.0,91349000.0,-35863000.0,-35863000.0,-2560000.0,-52757000.0,-52757000.0,0.0,0.0,-1239000.0,,,-1239000.0,-1239000.0,,-23474000.0,-23474000.0,28000.0,,,,,,150686000.0,150686000.0,2104000.0,,,,,,,,,1234000.0,10686000.0,20349000.0,20349000.0,141978000.0,,-318000.0,,,,,2104000.0,-11398000.0,,237000.0,,,,,-2489000.0,-2489000.0,,,-23502000.0,,,,,,,,,20693000.0,,,,,,,,,,-12134000.0,119000.0,,,,,,,,,,,,
DPZ,2023-12-31,127184000.0,0.0,-1239000.0,14898000.0,-23502000.0,,560676000.0,469645000.0,91349000.0,-35863000.0,-35863000.0,-2560000.0,-52757000.0,-52757000.0,0.0,0.0,-1239000.0,,,-1239000.0,-1239000.0,14898000.0,-23474000.0,-23474000.0,28000.0,,,,,,150686000.0,150686000.0,2104000.0,,,,,,,,,1234000.0,10686000.0,20349000.0,20349000.0,141978000.0,,-318000.0,,0.0,,,2104000.0,-11398000.0,,237000.0,,,0.0,,-2489000.0,-2489000.0,,,-23502000.0,,,,,,,,,20693000.0,,,,,,,,,,-12134000.0,119000.0,,,,,,,,,,,,
DVA,2025-06-30,203145000.0,-452250000.0,-3027335000.0,3556527000.0,-121091000.0,,796959000.0,524573000.0,261517000.0,4446000.0,4446000.0,-76472000.0,,,-452250000.0,-452250000.0,529192000.0,,,529192000.0,-3027335000.0,3556527000.0,-67165000.0,-67165000.0,11726000.0,44539000.0,45651000.0,-1112000.0,-121091000.0,-121091000.0,324236000.0,324236000.0,-171602000.0,34413000.0,-39903000.0,-7754000.0,-10583000.0,-10583000.0,5180000.0,-133171000.0,-133171000.0,-189000.0,32808000.0,174704000.0,174704000.0,275220000.0,,10869000.0,,-2497000.0,,,-30367000.0,,,27468000.0,27468000.0,,-2497000.0,2829000.0,-14173000.0,-14173000.0,,,,,,,0.0,,,,,3976000.0,158000.0,,,,,,,,,,,,,,,,,,,,,,
DVA,2025-03-31,36751000.0,-541845000.0,-345965000.0,633189000.0,-143258000.0,,524573000.0,879825000.0,-364669000.0,-382540000.0,-382540000.0,-132856000.0,,,-541845000.0,-541845000.0,287224000.0,,,287224000.0,-345965000.0,633189000.0,-162138000.0,-162138000.0,10674000.0,-20623000.0,8742000.0,-29365000.0,-143258000.0,-143258000.0,180009000.0,180009000.0,-290151000.0,-49872000.0,-28061000.0,-81999000.0,46195000.0,46195000.0,-14772000.0,-155276000.0,-155276000.0,7137000.0,29759000.0,176451000.0,176451000.0,232216000.0,,9417000.0,,-10243000.0,,,39829000.0,,,20262000.0,20262000.0,,-10243000.0,-128194000.0,4335000.0,4335000.0,,,,,,,0.0,,,,,4937000.0,1312000.0,,,,,,,,,,,,,,,,,,,,,,
DVA,2024-12-31,376970000.0,-252886000.0,-77306000.0,676000.0,-170657000.0,,879825000.0,1158644000.0,-265450000.0,-565103000.0,-565103000.0,-256040000.0,,,-232433000.0,-252886000.0,-76630000.0,,,-76630000.0,-77306000.0,676000.0,-247974000.0,-247974000.0,7925000.0,198000.0,554000.0,-356000.0,-170657000.0,-170657000.0,547627000.0,547627000.0,61336000.0,12061000.0,-89849000.0,17799000.0,45113000.0,45113000.0,-2553000.0,145877000.0,145877000.0,-10745000.0,27396000.0,174102000.0,174102000.0,349245000.0,,-13369000.0,,-85566000.0,,,-21999000.0,,,-49580000.0,24739000.0,,-85566000.0,-128194000.0,-4127000.0,-4127000.0,,,,,,,-74319000.0,,,,,4937000.0,126000.0,,,,,,,,,,,,,,,,,,,,,,
DVA,2024-09-30,671355000.0,-520432000.0,-2776762000.0,3348101000.0,-139046000.0,,1158644000.0,503246000.0,656052000.0,-7858000.0,-7858000.0,-51344000.0,,,-520432000.0,-520432000.0,571339000.0,,,571339000.0,-2776762000.0,3348101000.0,-146491000.0,-146491000.0,5158000.0,-5379000.0,15004000.0,-20383000.0,-139046000.0,-139046000.0,810401000.0,810401000.0,272114000.0,33423000.0,76884000.0,145715000.0,-4416000.0,-4416000.0,-1927000.0,17450000.0,17450000.0,7589000.0,26560000.0,187014000.0,187014000.0,295760000.0,,-654000.0,,-7224000.0,,,569000.0,,,46434000.0,36352000.0,,-7224000.0,150131000.0,-25070000.0,-25070000.0,,,,,,,0.0,,,,,4937000.0,0.0,,,,,,,,,,,,,,,,,,,,,,
DVA,2024-06-30,674121000.0,-361653000.0,-2106601000.0,1985278000.0,-124725000.0,,503246000.0,430781000.0,73793000.0,-563295000.0,-563295000.0,-83597000.0,,,-361653000.0,-361653000.0,-121323000.0,,,-121323000.0,-2106601000.0,1985278000.0,-161758000.0,-161758000.0,5739000.0,6363000.0,6799000.0,-436000.0,-124725000.0,-124725000.0,798846000.0,798846000.0,276875000.0,-24397000.0,-6143000.0,-12612000.0,-24836000.0,-24836000.0,20493000.0,368188000.0,368188000.0,8931000.0,24290000.0,175661000.0,175661000.0,299752000.0,,-1328000.0,,-52860000.0,,,-68654000.0,,,38662000.0,36217000.0,,-52860000.0,12224000.0,-25325000.0,-25325000.0,,,,,,,0.0,,,,,3278000.0,3725000.0,,,,,,,,,,,,,,,,,,,,,,
DVA,2024-03-31,674121000.0,-361653000.0,-2106601000.0,1985278000.0,-124725000.0,,503246000.0,430781000.0,73793000.0,-563295000.0,-563295000.0,-83597000.0,,,-361653000.0,-361653000.0,-121323000.0,,,-121323000.0,-2106601000.0,1985278000.0,-161758000.0,-161758000.0,5739000.0,6363000.0,6799000.0,-436000.0,-124725000.0,-124725000.0,798846000.0,798846000.0,276875000.0,-24397000.0,-6143000.0,-12612000.0,-24836000.0,-24836000.0,20493000.0,368188000.0,368188000.0,8931000.0,24290000.0,175661000.0,175661000.0,299752000.0,,-1328000.0,,-52860000.0,,,-68654000.0,,,38662000.0,36217000.0,,-52860000.0,-135041000.0,-25325000.0,-25325000.0,,,,,,,0.0,,,,,4143000.0,3725000.0,,,,,,,,,,,,,,,,,,,,,,
DVA,2023-12-31,674121000.0,-361653000.0,-2106601000.0,1985278000.0,-124725000.0,,503246000.0,430781000.0,73793000.0,-563295000.0,-563295000.0,-83597000.0,,,-361653000.0,-361653000.0,-121323000.0,,,-121323000.0,-2106601000.0,1985278000.0,-161758000.0,-161758000.0,5739000.0,6363000.0,6799000.0,-436000.0,-124725000.0,-124725000.0,798846000.0,798846000.0,276875000.0,-24397000.0,-6143000.0,-12612000.0,-24836000.0,-24836000.0,20493000.0,368188000.0,368188000.0,8931000.0,24290000.0,175661000.0,175661000.0,299752000.0,,-1328000.0,,-52860000.0,,,-68654000.0,,,38662000.0,36217000.0,,-52860000.0,-135041000.0,-25325000.0,-25325000.0,,,,,,,0.0,,,,24656000.0,4143000.0,3725000.0,,,,,,,,,,,,,,,,,,,,,,
FND,2025-06-30,-9987000.0,,-525000.0,0.0,-94099000.0,30943000.0,176876000.0,186930000.0,-10054000.0,-67000.0,-67000.0,-296000.0,,,,,-525000.0,,,-525000.0,-525000.0,0.0,-94099000.0,-94099000.0,,,,,-94099000.0,-94099000.0,84112000.0,84112000.0,-37670000.0,,,-4613000.0,-37310000.0,-37310000.0,-22113000.0,-4973000.0,,0.0,8922000.0,59988000.0,59988000.0,63178000.0,2530000.0,,,,,,-5971000.0,,29000.0,,,,,32697000.0,-10335000.0,-10335000.0,,,,,,,,,,,,754000.0,,,,,,,,,,,,,,,,,,,,,,,
FND,2025-03-31,4436000.0,,-526000.0,0.0,-66728000.0,773000.0,186930000.0,187669000.0,-739000.0,-5175000.0,-5175000.0,-9018000.0,,,,,-526000.0,,,-526000.0,-526000.0,0.0,-66728000.0,-66728000.0,,,,,-66728000.0,-66728000.0,71164000.0,71164000.0,-38728000.0,,,699000.0,20668000.0,20668000.0,-56719000.0,1067000.0,,-375000.0,6580000.0,59965000.0,59965000.0,48878000.0,2595000.0,,,,,,16225000.0,,32000.0,,,,,-19969000.0,-5188000.0,-5188000.0,,,,,,,,,,,,4369000.0,,,,,,,,,,,,,,,,,,,,,,,
FND,2024-12-31,3921000.0,,-526000.0,0.0,-97466000.0,16147000.0,187669000.0,180771000.0,6898000.0,2977000.0,2977000.0,-401000.0,,,,,-526000.0,,,-526000.0,-259126000.0,0.0,-97466000.0,-97466000.0,,,,,-97466000.0,-97466000.0,101387000.0,101387000.0,-28581000.0,,,71129000.0,61591000.0,61591000.0,-86592000.0,8522000.0,,0.0,8077000.0,59783000.0,59783000.0,47484000.0,1871000.0,,,0.0,,,-21640000.0,,592000.0,26000.0,26000.0,,0.0,9538000.0,14006000.0,14006000.0,,,,,,,,,,,,3904000.0,,,,,,,,,,,,,,,,,,,,,,,
FND,2024-09-30,36542000.0,,-526000.0,0.0,-123746000.0,16029000.0,180771000.0,138063000.0,42708000.0,6166000.0,6166000.0,3184000.0,,,,,-526000.0,,,-526000.0,258074000.0,0.0,-123746000.0,-123746000.0,,,,,-123746000.0,-123746000.0,160288000.0,160288000.0,43481000.0,,,44581000.0,41611000.0,41611000.0,-8723000.0,4983000.0,,-779000.0,10031000.0,57883000.0,57883000.0,51690000.0,1838000.0,,,0.0,,,2640000.0,,0.0,25000.0,25000.0,,0.0,2970000.0,-2043000.0,-2043000.0,,,,,,,,,,,,3508000.0,,,,,,,,,,,,,,,,,,,,,,,
FND,2024-06-30,80044000.0,,-525000.0,0.0,-113926000.0,9034000.0,138063000.0,57426000.0,80637000.0,593000.0,593000.0,-470000.0,,,,,-525000.0,,,-525000.0,-525000.0,0.0,-113926000.0,-113926000.0,,,,,-113926000.0,-113926000.0,193970000.0,193970000.0,75909000.0,,,81089000.0,54215000.0,54215000.0,-5154000.0,-8383000.0,,-663000.0,8355000.0,58384000.0,58384000.0,56666000.0,926000.0,,,0.0,,,8357000.0,,1474000.0,57000.0,57000.0,,0.0,26874000.0,-6240000.0,-6240000.0,,,,,,,,,,,,1588000.0,,,,,,,,,,,,,,,,,,,,,,,
FND,2024-03-31,80044000.0,,-525000.0,0.0,-113926000.0,9034000.0,138063000.0,57426000.0,80637000.0,593000.0,593000.0,-470000.0,,,,,-525000.0,,,-525000.0,-525000.0,258600000.0,-113926000.0,-113926000.0,,,,,-113926000.0,-113926000.0,193970000.0,193970000.0,75909000.0,,,81089000.0,54215000.0,54215000.0,-5154000.0,-8383000.0,,-663000.0,8355000.0,58384000.0,58384000.0,56666000.0,926000.0,,,0.0,,,8357000.0,,1474000.0,28000.0,28000.0,,0.0,26874000.0,-6240000.0,-6240000.0,,,,,,,,,,,,1588000.0,,,,,,,,,,,,,,,,,,,,,,,
FND,2023-12-31,80044000.0,,-525000.0,0.0,-113926000.0,9034000.0,138063000.0,57426000.0,80637000.0,593000.0,593000.0,-470000.0,,,,,-525000.0,,,-525000.0,-525000.0,258600000.0,-113926000.0,-113926000.0,,,,,-113926000.0,-113926000.0,193970000.0,193970000.0,75909000.0,,,81089000.0,54215000.0,54215000.0,-5154000.0,-8383000.0,,-663000.0,8355000.0,58384000.0,58384000.0,56666000.0,926000.0,,,0.0,,0.0,8357000.0,,1474000.0,28000.0,28000.0,,0.0,26874000.0,-6240000.0,-6240000.0,,,,,,,,,,,,1588000.0,,,,,,,,,,,,,,,,,,,,,,,
FWONK,2025-06-30,215000000.0,,-5000000.0,,-22000000.0,,3164000000.0,2840000000.0,319000000.0,21000000.0,21000000.0,26000000.0,,,,,-5000000.0,,,-5000000.0,-5000000.0,,61000000.0,61000000.0,-3000000.0,,,,,,237000000.0,237000000.0,-78000000.0,,-4000000.0,-74000000.0,-74000000.0,,,,,-32000000.0,6000000.0,80000000.0,80000000.0,382000000.0,,5000000.0,,15000000.0,,,,,,-158000000.0,-160000000.0,,-142000000.0,,37000000.0,37000000.0,,,-22000000.0,,,,,,,,2000000.0,,,,,,,,,,,,,,,,,,,,,,,,
FWONK,2025-03-31,358000000.0,,-6000000.0,,-33000000.0,,2840000000.0,2638000000.0,198000000.0,-13000000.0,-13000000.0,-7000000.0,,,,,-6000000.0,,,-6000000.0,-6000000.0,,-180000000.0,-180000000.0,-11000000.0,,,,,,391000000.0,391000000.0,395000000.0,,-143000000.0,538000000.0,538000000.0,,,,,-1000000.0,2000000.0,77000000.0,77000000.0,22000000.0,,4000000.0,,-136000000.0,,,,,,-79000000.0,-82000000.0,,-5000000.0,,-25000000.0,-25000000.0,,,-33000000.0,,,,,,,,3000000.0,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,
FWONK,2024-12-31,-43000000.0,,-6000000.0,1000000.0,-23000000.0,,2638000000.0,2673000000.0,-24000000.0,11000000.0,11000000.0,16000000.0,,,0.0,,-5000000.0,,,-5000000.0,-6000000.0,1000000.0,-15000000.0,-15000000.0,-2000000.0,,,,,,-20000000.0,-20000000.0,-149000000.0,,110000000.0,-259000000.0,-259000000.0,,,,,-11000000.0,6000000.0,89000000.0,89000000.0,-248000000.0,,-11000000.0,,0.0,1000000.0,,,,,216000000.0,206000000.0,,-1000000.0,,3000000.0,3000000.0,0.0,0.0,-23000000.0,,,,,,,,4000000.0,,,,,,0.0,,,,,,,0.0,0.0,1000000.0,,,,,,,,,
