ticker,date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close,Capital Gains
AAPL,2023-08-01 00:00:00-04:00,187.39890062994428,187.8834836083568,163.8417574764662,168.88548278808594,2510639900.0,0.0,0.0,,
AAPL,2023-11-01 00:00:00-04:00,169.34131313965483,197.6836965033685,168.46984423658594,182.611328125,3350323600.0,0.24,0.0,,
AAPL,2024-02-01 00:00:00-05:00,182.44538073504845,189.44610851432995,162.7025246552669,168.90005493164062,3840849400.0,0.24,0.0,,
AAPL,2024-05-01 00:00:00-04:00,168.37090452226377,235.53855719527388,167.9042543878028,220.49658203125,4207563200.0,0.25,0.0,,
AAPL,2024-08-01 00:00:00-04:00,223.07241329365155,236.11654771758924,194.86648819829847,224.603515625,3285500700.0,0.25,0.0,,
AAPL,2024-11-01 00:00:00-04:00,219.94636544389493,258.8951019521613,218.36373470824654,234.90673828125,3069680800.0,0.25,0.0,,
AAPL,2025-02-01 00:00:00-05:00,229.17645944748074,249.1156723920037,168.61145839192193,211.74832153320312,3584830400.0,0.25,0.0,,
AAPL,2025-05-01 00:00:00-04:00,208.56947885084867,215.70201418524906,192.77813006953897,207.06317138671875,3376073100.0,0.26,0.0,,
AAPL,2025-08-01 00:00:00-04:00,210.8699951171875,235.1199951171875,201.5,231.58999633789062,886362547.0,0.26,0.0,,
ALLY,2023-08-01 00:00:00-04:00,26.30837850640144,28.064137447800483,21.050439262133736,22.591398239135742,242029900.0,0.3,0.0,,
ALLY,2023-11-01 00:00:00-04:00,22.83140795912849,35.96845231021899,22.66116518762295,34.69163513183594,272239100.0,0.3,0.0,,
ALLY,2024-02-01 00:00:00-05:00,35.542844081215456,39.623409259506495,33.22607571232449,36.562984466552734,230722200.0,0.3,0.0,,
ALLY,2024-05-01 00:00:00-04:00,36.787604226673075,43.67627094483364,35.7691944573344,43.243927001953125,159949100.0,0.0,0.0,,
ALLY,2024-08-01 00:00:00-04:00,43.128642294473764,43.33040160655958,30.69637275447892,33.67473602294922,250527000.0,0.3,0.0,,
ALLY,2024-11-01 00:00:00-04:00,33.6685593071537,40.129518157307075,32.59495632220027,37.6921501159668,201522300.0,0.6,0.0,,
ALLY,2025-02-01 00:00:00-05:00,37.17559573829854,38.777823693089864,29.01701777016132,32.103515625,273150300.0,0.0,0.0,,
ALLY,2025-05-01 00:00:00-04:00,31.906921384052886,40.57663933868907,31.526518108784888,37.205081939697266,229453300.0,0.3,0.0,,
ALLY,2025-08-01 00:00:00-04:00,37.0099983215332,39.20119857788086,36.11000061035156,38.849998474121094,33246836.0,0.3,0.0,,
AMZN,2023-08-01 00:00:00-04:00,139.4600067138672,145.86000061035156,118.3499984741211,133.08999633789062,2345173900.0,0.0,0.0,,
AMZN,2023-11-01 00:00:00-04:00,133.9600067138672,161.72999572753906,133.7100067138672,155.1999969482422,2911376700.0,0.0,0.0,,
AMZN,2024-02-01 00:00:00-05:00,155.8699951171875,189.77000427246094,155.6199951171875,175.0,2664197300.0,0.0,0.0,,
AMZN,2024-05-01 00:00:00-04:00,181.63999938964844,201.1999969482422,173.8699951171875,186.97999572753906,2570891500.0,0.0,0.0,,
AMZN,2024-08-01 00:00:00-04:00,189.2899932861328,195.61000061035156,151.61000061035156,186.39999389648438,2469853200.0,0.0,0.0,,
AMZN,2024-11-01 00:00:00-04:00,199.0,241.77000427246094,194.30999755859375,237.67999267578125,2319303300.0,0.0,0.0,,
AMZN,2025-02-01 00:00:00-05:00,234.05999755859375,242.52000427246094,161.3800048828125,184.4199981689453,3063428800.0,0.0,0.0,,
AMZN,2025-05-01 00:00:00-04:00,190.6300048828125,236.52999877929688,183.85000610351562,234.11000061035156,2663967000.0,0.0,0.0,,
AMZN,2025-08-01 00:00:00-04:00,217.2100067138672,234.0800018310547,211.4199981689453,231.02999877929688,625921004.0,0.0,0.0,,
AON,2023-08-01 00:00:00-04:00,329.902530268754,339.08095913872046,295.5300984714566,304.3740539550781,30267200.0,0.615,0.0,,
AON,2023-11-01 00:00:00-04:00,306.19390547259957,332.20701489335937,280.7820702176965,294.1681213378906,69422900.0,0.615,0.0,,
AON,2024-02-01 00:00:00-05:00,292.7697057656703,331.9439562444889,264.7768158867923,278.55596923828125,65958900.0,0.675,0.0,,
AON,2024-05-01 00:00:00-04:00,278.4047659977622,326.7033096326948,272.35508577028975,325.26763916015625,98304900.0,0.0,0.0,,
AON,2024-08-01 00:00:00-04:00,326.74290418676526,385.36849377738884,319.7624996838687,363.2489929199219,58421800.0,0.675,0.0,,
AON,2024-11-01 00:00:00-04:00,362.8162538204709,392.2340506012209,343.3598395642051,367.916015625,64266800.0,0.675,0.0,,
AON,2025-02-01 00:00:00-05:00,367.85863297092345,410.4912062770626,321.7868666611578,352.6604309082031,86999000.0,0.675,0.0,,
AON,2025-05-01 00:00:00-04:00,349.70861605403337,379.40368328328003,344.33124709331577,354.2196350097656,82233600.0,0.745,0.0,,
